match_id,season,date,team1,team2,venue,toss_winner,toss_decision,team1_runs,team2_runs,team1_wickets,team2_wickets,form_team1,form_team2,team1_win
412,2013,2013-05-16,Kings XI Punjab,Delhi Daredevils,Himachal Pradesh Cricket Association Stadium,Delhi Daredevils,field,171,164,4,7,0.3333333333333333,0.0,1
449,2013,2013-05-17,Sunrisers Hyderabad,Rajasthan Royals,"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,bat,136,113,9,9,0.3333333333333333,0.6666666666666666,1
450,2013,2013-05-18,Kings XI Punjab,Mumbai Indians,Himachal Pradesh Cricket Association Stadium,Mumbai Indians,field,183,133,8,9,0.6666666666666666,1.0,1
452,2013,2013-05-18,Royal Challengers Bangalore,Chennai Super Kings,M Chinnaswamy Stadium,Chennai Super Kings,field,106,82,2,6,0.3333333333333333,0.6666666666666666,1
451,2013,2013-05-19,Pune Warriors,Delhi Daredevils,Subrata Roy Sahara Stadium,Pune Warriors,bat,172,134,5,9,0.3333333333333333,0.0,1
453,2013,2013-05-19,Kolkata Knight Riders,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal",Kolkata Knight Riders,bat,130,132,7,5,0.6666666666666666,0.6666666666666666,0
454,2013,2013-05-21,Chennai Super Kings,Mumbai Indians,Feroz Shah Kotla,Chennai Super Kings,bat,192,144,1,10,0.3333333333333333,0.6666666666666666,1
455,2013,2013-05-22,Sunrisers Hyderabad,Rajasthan Royals,Feroz Shah Kotla,Sunrisers Hyderabad,bat,132,135,7,6,0.6666666666666666,0.3333333333333333,0
456,2013,2013-05-24,Rajasthan Royals,Mumbai Indians,Eden Gardens,Rajasthan Royals,bat,165,169,6,6,0.3333333333333333,0.3333333333333333,0
457,2013,2013-05-26,Mumbai Indians,Chennai Super Kings,Eden Gardens,Mumbai Indians,bat,148,125,9,9,0.3333333333333333,0.6666666666666666,1
458,2014,2014-04-16,Kolkata Knight Riders,Mumbai Indians,Sheikh Zayed Stadium,Kolkata Knight Riders,bat,163,122,5,7,0.3333333333333333,0.6666666666666666,1
459,2014,2014-04-17,Delhi Daredevils,Royal Challengers Bangalore,Sharjah Cricket Stadium,Royal Challengers Bangalore,field,145,146,4,2,0.0,0.3333333333333333,0
460,2014,2014-04-18,Chennai Super Kings,Kings XI Punjab,Sheikh Zayed Stadium,Chennai Super Kings,bat,205,206,4,4,0.3333333333333333,1.0,0
461,2014,2014-04-18,Sunrisers Hyderabad,Rajasthan Royals,Sheikh Zayed Stadium,Rajasthan Royals,field,133,135,6,6,0.6666666666666666,0.3333333333333333,0
462,2014,2014-04-19,Mumbai Indians,Royal Challengers Bangalore,Dubai International Cricket Stadium,Royal Challengers Bangalore,field,115,116,9,3,0.6666666666666666,0.6666666666666666,0
463,2014,2014-04-19,Kolkata Knight Riders,Delhi Daredevils,Dubai International Cricket Stadium,Kolkata Knight Riders,bat,166,167,5,6,0.3333333333333333,0.0,0
464,2014,2014-04-20,Rajasthan Royals,Kings XI Punjab,Sharjah Cricket Stadium,Kings XI Punjab,field,191,193,5,3,0.6666666666666666,1.0,0
465,2014,2014-04-21,Chennai Super Kings,Delhi Daredevils,Sheikh Zayed Stadium,Chennai Super Kings,bat,177,84,7,9,0.3333333333333333,0.3333333333333333,1
466,2014,2014-04-22,Kings XI Punjab,Sunrisers Hyderabad,Sharjah Cricket Stadium,Sunrisers Hyderabad,field,193,121,6,10,1.0,0.3333333333333333,1
467,2014,2014-04-23,Chennai Super Kings,Rajasthan Royals,Dubai International Cricket Stadium,Rajasthan Royals,field,140,133,6,10,0.3333333333333333,0.3333333333333333,1
468,2014,2014-04-24,Kolkata Knight Riders,Royal Challengers Bangalore,Sharjah Cricket Stadium,Royal Challengers Bangalore,field,150,148,7,5,0.3333333333333333,1.0,1
469,2014,2014-04-25,Sunrisers Hyderabad,Delhi Daredevils,Dubai International Cricket Stadium,Sunrisers Hyderabad,bat,184,180,1,4,0.0,0.3333333333333333,1
470,2014,2014-04-25,Mumbai Indians,Chennai Super Kings,Dubai International Cricket Stadium,Mumbai Indians,bat,141,142,7,3,0.3333333333333333,0.6666666666666666,0
471,2014,2014-04-26,Royal Challengers Bangalore,Rajasthan Royals,Sheikh Zayed Stadium,Rajasthan Royals,field,70,71,10,4,0.6666666666666666,0.3333333333333333,0
472,2014,2014-04-26,Kings XI Punjab,Kolkata Knight Riders,Sheikh Zayed Stadium,Kolkata Knight Riders,field,132,109,9,10,1.0,0.6666666666666666,1
473,2014,2014-04-27,Mumbai Indians,Delhi Daredevils,Sharjah Cricket Stadium,Mumbai Indians,bat,125,126,7,4,0.0,0.3333333333333333,0
474,2014,2014-04-27,Sunrisers Hyderabad,Chennai Super Kings,Sharjah Cricket Stadium,Sunrisers Hyderabad,bat,145,146,5,5,0.3333333333333333,1.0,0
475,2014,2014-04-28,Royal Challengers Bangalore,Kings XI Punjab,Dubai International Cricket Stadium,Kings XI Punjab,field,124,127,8,5,0.3333333333333333,1.0,0
476,2014,2014-04-29,Rajasthan Royals,Kolkata Knight Riders,Sheikh Zayed Stadium,Rajasthan Royals,bat,152,152,5,8,0.3333333333333333,0.3333333333333333,1
477,2014,2014-04-30,Sunrisers Hyderabad,Mumbai Indians,Dubai International Cricket Stadium,Mumbai Indians,field,172,157,5,7,0.3333333333333333,0.0,1
478,2014,2014-05-02,Chennai Super Kings,Kolkata Knight Riders,JSCA International Stadium Complex,Chennai Super Kings,bat,148,114,3,9,1.0,0.3333333333333333,1
479,2014,2014-05-03,Kings XI Punjab,Mumbai Indians,Wankhede Stadium,Kings XI Punjab,bat,168,170,5,5,1.0,0.0,0
480,2014,2014-05-03,Delhi Daredevils,Rajasthan Royals,Feroz Shah Kotla,Rajasthan Royals,field,152,156,5,3,0.3333333333333333,0.6666666666666666,0
481,2014,2014-05-04,Sunrisers Hyderabad,Royal Challengers Bangalore,M Chinnaswamy Stadium,Royal Challengers Bangalore,field,155,158,6,6,0.6666666666666666,0.0,0
482,2014,2014-05-05,Rajasthan Royals,Kolkata Knight Riders,"Sardar Patel Stadium, Motera",Kolkata Knight Riders,field,170,160,6,6,1.0,0.0,1
483,2014,2014-05-05,Delhi Daredevils,Chennai Super Kings,Feroz Shah Kotla,Chennai Super Kings,field,178,181,5,2,0.3333333333333333,1.0,0
484,2014,2014-05-06,Mumbai Indians,Royal Challengers Bangalore,Wankhede Stadium,Royal Challengers Bangalore,field,187,168,5,8,0.3333333333333333,0.3333333333333333,1
485,2014,2014-05-07,Delhi Daredevils,Kolkata Knight Riders,Feroz Shah Kotla,Delhi Daredevils,bat,160,161,5,2,0.3333333333333333,0.0,0
486,2014,2014-05-07,Kings XI Punjab,Chennai Super Kings,Barabati Stadium,Chennai Super Kings,field,231,187,4,6,0.6666666666666666,1.0,1
487,2014,2014-05-08,Sunrisers Hyderabad,Rajasthan Royals,"Sardar Patel Stadium, Motera",Rajasthan Royals,field,134,102,9,10,0.3333333333333333,1.0,1
488,2014,2014-05-09,Kings XI Punjab,Royal Challengers Bangalore,M Chinnaswamy Stadium,Royal Challengers Bangalore,field,198,166,8,9,0.6666666666666666,0.3333333333333333,1
489,2014,2014-05-10,Delhi Daredevils,Sunrisers Hyderabad,Feroz Shah Kotla,Sunrisers Hyderabad,field,143,44,7,2,0.0,0.6666666666666666,0
490,2014,2014-05-10,Mumbai Indians,Chennai Super Kings,Wankhede Stadium,Chennai Super Kings,field,157,160,6,6,0.6666666666666666,0.6666666666666666,0
491,2014,2014-05-11,Kings XI Punjab,Kolkata Knight Riders,Barabati Stadium,Kolkata Knight Riders,field,149,150,8,1,0.6666666666666666,0.3333333333333333,0
492,2014,2014-05-11,Royal Challengers Bangalore,Rajasthan Royals,M Chinnaswamy Stadium,Royal Challengers Bangalore,bat,190,191,5,5,0.3333333333333333,0.6666666666666666,0
493,2014,2014-05-12,Sunrisers Hyderabad,Mumbai Indians,"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,bat,157,160,3,3,0.6666666666666666,0.6666666666666666,0
494,2014,2014-05-13,Rajasthan Royals,Chennai Super Kings,JSCA International Stadium Complex,Rajasthan Royals,bat,148,149,8,5,0.6666666666666666,0.6666666666666666,0
495,2014,2014-05-13,Royal Challengers Bangalore,Delhi Daredevils,M Chinnaswamy Stadium,Delhi Daredevils,field,186,170,4,7,0.0,0.0,1
496,2014,2014-05-14,Sunrisers Hyderabad,Kings XI Punjab,"Rajiv Gandhi International Stadium, Uppal",Kings XI Punjab,field,205,211,5,4,0.6666666666666666,0.6666666666666666,0
497,2014,2014-05-14,Mumbai Indians,Kolkata Knight Riders,Barabati Stadium,Kolkata Knight Riders,field,141,142,5,4,0.6666666666666666,0.6666666666666666,0
498,2014,2014-05-15,Rajasthan Royals,Delhi Daredevils,"Sardar Patel Stadium, Motera",Delhi Daredevils,field,201,139,6,9,0.3333333333333333,0.0,1
499,2014,2014-05-18,Chennai Super Kings,Royal Challengers Bangalore,JSCA International Stadium Complex,Chennai Super Kings,bat,138,142,4,5,0.6666666666666666,0.3333333333333333,0
500,2014,2014-05-18,Sunrisers Hyderabad,Kolkata Knight Riders,"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,bat,142,146,8,3,0.3333333333333333,1.0,0
501,2014,2014-05-19,Mumbai Indians,Rajasthan Royals,"Sardar Patel Stadium, Motera",Mumbai Indians,bat,178,153,3,8,0.3333333333333333,0.6666666666666666,1
502,2014,2014-05-19,Delhi Daredevils,Kings XI Punjab,Feroz Shah Kotla,Kings XI Punjab,field,164,165,7,6,0.0,0.6666666666666666,0
503,2014,2014-05-20,Royal Challengers Bangalore,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal",Royal Challengers Bangalore,bat,160,161,6,3,0.6666666666666666,0.0,0
504,2014,2014-05-20,Chennai Super Kings,Kolkata Knight Riders,Eden Gardens,Kolkata Knight Riders,field,154,156,4,2,0.6666666666666666,1.0,0
505,2014,2014-05-21,Kings XI Punjab,Mumbai Indians,"Punjab Cricket Association Stadium, Mohali",Mumbai Indians,field,156,159,8,3,0.6666666666666666,0.6666666666666666,0
506,2014,2014-05-22,Kolkata Knight Riders,Royal Challengers Bangalore,Eden Gardens,Royal Challengers Bangalore,field,195,165,4,5,1.0,0.6666666666666666,1
507,2014,2014-05-22,Chennai Super Kings,Sunrisers Hyderabad,JSCA International Stadium Complex,Sunrisers Hyderabad,field,185,189,3,4,0.3333333333333333,0.3333333333333333,0
508,2014,2014-05-23,Mumbai Indians,Delhi Daredevils,Wankhede Stadium,Delhi Daredevils,field,173,158,10,4,0.6666666666666666,0.0,1
509,2014,2014-05-23,Kings XI Punjab,Rajasthan Royals,"Punjab Cricket Association Stadium, Mohali",Rajasthan Royals,field,179,163,4,8,0.6666666666666666,0.3333333333333333,1
510,2014,2014-05-24,Royal Challengers Bangalore,Chennai Super Kings,M Chinnaswamy Stadium,Chennai Super Kings,field,154,160,6,2,0.3333333333333333,0.0,0
511,2014,2014-05-24,Sunrisers Hyderabad,Kolkata Knight Riders,Eden Gardens,Kolkata Knight Riders,field,160,161,7,6,0.6666666666666666,1.0,0
512,2014,2014-05-25,Delhi Daredevils,Kings XI Punjab,"Punjab Cricket Association Stadium, Mohali",Kings XI Punjab,field,115,119,10,3,0.0,0.6666666666666666,0
513,2014,2014-05-25,Rajasthan Royals,Mumbai Indians,Wankhede Stadium,Mumbai Indians,field,189,195,4,5,0.3333333333333333,1.0,0
514,2014,2014-05-27,Kolkata Knight Riders,Kings XI Punjab,Eden Gardens,Kings XI Punjab,field,163,135,8,8,1.0,0.6666666666666666,1
515,2014,2014-05-28,Mumbai Indians,Chennai Super Kings,Brabourne Stadium,Chennai Super Kings,field,173,176,8,3,1.0,0.3333333333333333,0
516,2014,2014-05-30,Kings XI Punjab,Chennai Super Kings,Wankhede Stadium,Chennai Super Kings,field,226,202,6,7,0.6666666666666666,0.6666666666666666,1
517,2014,2014-06-01,Kings XI Punjab,Kolkata Knight Riders,M Chinnaswamy Stadium,Kolkata Knight Riders,field,199,200,4,7,0.6666666666666666,1.0,0
518,2015,2015-04-08,Mumbai Indians,Kolkata Knight Riders,Eden Gardens,Kolkata Knight Riders,field,168,170,3,3,0.6666666666666666,1.0,0
519,2015,2015-04-09,Chennai Super Kings,Delhi Daredevils,"MA Chidambaram Stadium, Chepauk",Delhi Daredevils,field,150,149,7,9,0.6666666666666666,0.0,1
520,2015,2015-04-10,Rajasthan Royals,Kings XI Punjab,Maharashtra Cricket Association Stadium,Kings XI Punjab,field,162,136,7,8,0.0,0.3333333333333333,1
521,2015,2015-04-11,Chennai Super Kings,Sunrisers Hyderabad,"MA Chidambaram Stadium, Chepauk",Chennai Super Kings,bat,209,164,4,6,0.6666666666666666,0.6666666666666666,1
522,2015,2015-04-11,Kolkata Knight Riders,Royal Challengers Bangalore,Eden Gardens,Royal Challengers Bangalore,field,177,179,6,7,1.0,0.0,0
523,2015,2015-04-12,Delhi Daredevils,Rajasthan Royals,Feroz Shah Kotla,Rajasthan Royals,field,184,186,3,7,0.0,0.3333333333333333,0
524,2015,2015-04-12,Kings XI Punjab,Mumbai Indians,Wankhede Stadium,Mumbai Indians,field,177,159,5,7,0.3333333333333333,0.3333333333333333,1
525,2015,2015-04-13,Royal Challengers Bangalore,Sunrisers Hyderabad,M Chinnaswamy Stadium,Sunrisers Hyderabad,field,166,172,10,2,0.3333333333333333,0.3333333333333333,0
526,2015,2015-04-14,Mumbai Indians,Rajasthan Royals,"Sardar Patel Stadium, Motera",Mumbai Indians,bat,164,165,6,3,0.0,0.6666666666666666,0
528,2015,2015-04-15,Kings XI Punjab,Delhi Daredevils,Maharashtra Cricket Association Stadium,Kings XI Punjab,bat,165,169,7,5,0.3333333333333333,0.0,0
529,2015,2015-04-16,Sunrisers Hyderabad,Rajasthan Royals,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,Rajasthan Royals,field,127,131,5,4,0.3333333333333333,1.0,0
530,2015,2015-04-17,Mumbai Indians,Chennai Super Kings,Wankhede Stadium,Mumbai Indians,bat,183,189,7,4,0.0,0.6666666666666666,0
531,2015,2015-04-18,Delhi Daredevils,Sunrisers Hyderabad,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,Delhi Daredevils,bat,167,163,4,8,0.3333333333333333,0.3333333333333333,1
532,2015,2015-04-18,Kings XI Punjab,Kolkata Knight Riders,Maharashtra Cricket Association Stadium,Kolkata Knight Riders,field,155,159,9,6,0.3333333333333333,0.6666666666666666,0
533,2015,2015-04-19,Chennai Super Kings,Rajasthan Royals,"Sardar Patel Stadium, Motera",Chennai Super Kings,bat,156,157,4,2,1.0,1.0,0
534,2015,2015-04-19,Mumbai Indians,Royal Challengers Bangalore,M Chinnaswamy Stadium,Royal Challengers Bangalore,field,209,191,7,7,0.0,0.3333333333333333,1
535,2015,2015-04-20,Delhi Daredevils,Kolkata Knight Riders,Feroz Shah Kotla,Kolkata Knight Riders,field,146,147,8,4,0.6666666666666666,0.6666666666666666,0
536,2015,2015-04-21,Rajasthan Royals,Kings XI Punjab,"Sardar Patel Stadium, Motera",Kings XI Punjab,field,191,191,6,6,1.0,0.3333333333333333,0
537,2015,2015-04-22,Sunrisers Hyderabad,Kolkata Knight Riders,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,Kolkata Knight Riders,field,176,101,4,4,0.3333333333333333,0.6666666666666666,1
538,2015,2015-04-22,Chennai Super Kings,Royal Challengers Bangalore,M Chinnaswamy Stadium,Royal Challengers Bangalore,field,181,154,8,8,0.6666666666666666,0.3333333333333333,1
539,2015,2015-04-23,Delhi Daredevils,Mumbai Indians,Feroz Shah Kotla,Mumbai Indians,field,190,153,4,9,0.6666666666666666,0.3333333333333333,1
540,2015,2015-04-24,Rajasthan Royals,Royal Challengers Bangalore,"Sardar Patel Stadium, Motera",Royal Challengers Bangalore,field,130,134,9,1,0.6666666666666666,0.0,0
541,2015,2015-04-25,Mumbai Indians,Sunrisers Hyderabad,Wankhede Stadium,Mumbai Indians,bat,157,137,8,8,0.3333333333333333,0.3333333333333333,1
542,2015,2015-04-25,Chennai Super Kings,Kings XI Punjab,"MA Chidambaram Stadium, Chepauk",Chennai Super Kings,bat,192,95,3,9,0.6666666666666666,0.3333333333333333,1
543,2015,2015-04-26,Delhi Daredevils,Royal Challengers Bangalore,Feroz Shah Kotla,Royal Challengers Bangalore,field,95,99,10,0,0.6666666666666666,0.3333333333333333,0
544,2015,2015-04-27,Sunrisers Hyderabad,Kings XI Punjab,"Punjab Cricket Association Stadium, Mohali",Kings XI Punjab,field,150,130,6,9,0.3333333333333333,0.3333333333333333,1
547,2015,2015-04-28,Chennai Super Kings,Kolkata Knight Riders,"MA Chidambaram Stadium, Chepauk",Kolkata Knight Riders,field,134,132,6,9,0.6666666666666666,0.6666666666666666,1
546,2015,2015-04-29,Royal Challengers Bangalore,Rajasthan Royals,M Chinnaswamy Stadium,Rajasthan Royals,field,200,0,7,0,0.6666666666666666,0.3333333333333333,0
527,2015,2015-04-30,Chennai Super Kings,Kolkata Knight Riders,Eden Gardens,Kolkata Knight Riders,field,165,169,9,3,1.0,0.3333333333333333,0
548,2015,2015-05-01,Kings XI Punjab,Delhi Daredevils,Feroz Shah Kotla,Delhi Daredevils,field,118,119,8,1,0.3333333333333333,0.3333333333333333,0
549,2015,2015-05-01,Mumbai Indians,Rajasthan Royals,Wankhede Stadium,Rajasthan Royals,field,187,179,5,7,0.6666666666666666,0.3333333333333333,1
550,2015,2015-05-02,Kolkata Knight Riders,Royal Challengers Bangalore,M Chinnaswamy Stadium,Royal Challengers Bangalore,field,111,115,4,3,0.3333333333333333,0.6666666666666666,0
551,2015,2015-05-02,Sunrisers Hyderabad,Chennai Super Kings,"Rajiv Gandhi International Stadium, Uppal",Chennai Super Kings,field,192,170,7,6,0.6666666666666666,0.6666666666666666,1
552,2015,2015-05-03,Mumbai Indians,Kings XI Punjab,"Punjab Cricket Association Stadium, Mohali",Mumbai Indians,bat,172,149,3,7,0.6666666666666666,0.0,1
553,2015,2015-05-03,Rajasthan Royals,Delhi Daredevils,Brabourne Stadium,Delhi Daredevils,field,189,175,2,7,0.3333333333333333,0.6666666666666666,1
554,2015,2015-05-04,Chennai Super Kings,Royal Challengers Bangalore,"MA Chidambaram Stadium, Chepauk",Chennai Super Kings,bat,148,124,9,10,0.3333333333333333,0.6666666666666666,1
555,2015,2015-05-04,Kolkata Knight Riders,Sunrisers Hyderabad,Eden Gardens,Sunrisers Hyderabad,field,167,132,7,9,0.3333333333333333,0.6666666666666666,1
556,2015,2015-05-05,Delhi Daredevils,Mumbai Indians,Wankhede Stadium,Delhi Daredevils,bat,152,153,6,5,0.3333333333333333,1.0,0
557,2015,2015-05-06,Royal Challengers Bangalore,Kings XI Punjab,M Chinnaswamy Stadium,Kings XI Punjab,field,226,88,3,10,0.3333333333333333,0.0,1
545,2015,2015-05-07,Kolkata Knight Riders,Delhi Daredevils,Eden Gardens,Kolkata Knight Riders,bat,171,158,7,6,0.6666666666666666,0.3333333333333333,1
558,2015,2015-05-07,Sunrisers Hyderabad,Rajasthan Royals,Brabourne Stadium,Rajasthan Royals,field,201,194,4,7,0.6666666666666666,0.6666666666666666,1
559,2015,2015-05-08,Chennai Super Kings,Mumbai Indians,"MA Chidambaram Stadium, Chepauk",Chennai Super Kings,bat,158,159,5,4,0.3333333333333333,1.0,0
560,2015,2015-05-09,Kings XI Punjab,Kolkata Knight Riders,Eden Gardens,Kings XI Punjab,bat,183,184,5,9,0.0,0.6666666666666666,0
561,2015,2015-05-09,Sunrisers Hyderabad,Delhi Daredevils,Shaheed Veer Narayan Singh International Stadium,Sunrisers Hyderabad,bat,163,157,4,4,0.6666666666666666,0.0,1
562,2015,2015-05-10,Royal Challengers Bangalore,Mumbai Indians,Wankhede Stadium,Royal Challengers Bangalore,bat,235,196,1,7,0.6666666666666666,1.0,1
563,2015,2015-05-10,Chennai Super Kings,Rajasthan Royals,"MA Chidambaram Stadium, Chepauk",Chennai Super Kings,bat,157,145,5,9,0.3333333333333333,0.3333333333333333,1
564,2015,2015-05-11,Sunrisers Hyderabad,Kings XI Punjab,"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,bat,185,180,5,7,0.6666666666666666,0.0,1
565,2015,2015-05-12,Chennai Super Kings,Delhi Daredevils,Shaheed Veer Narayan Singh International Stadium,Chennai Super Kings,bat,119,120,6,4,0.6666666666666666,0.0,0
566,2015,2015-05-13,Kings XI Punjab,Royal Challengers Bangalore,"Punjab Cricket Association Stadium, Mohali",Royal Challengers Bangalore,field,106,84,6,6,0.0,0.6666666666666666,1
567,2015,2015-05-14,Mumbai Indians,Kolkata Knight Riders,Wankhede Stadium,Kolkata Knight Riders,field,171,166,4,7,0.6666666666666666,1.0,1
568,2015,2015-05-15,Sunrisers Hyderabad,Royal Challengers Bangalore,"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,bat,135,83,3,4,1.0,0.6666666666666666,0
569,2015,2015-05-16,Kings XI Punjab,Chennai Super Kings,"Punjab Cricket Association Stadium, Mohali",Kings XI Punjab,bat,130,134,7,3,0.3333333333333333,0.3333333333333333,0
570,2015,2015-05-16,Rajasthan Royals,Kolkata Knight Riders,Brabourne Stadium,Rajasthan Royals,bat,199,190,6,9,0.3333333333333333,0.6666666666666666,1
571,2015,2015-05-17,Delhi Daredevils,Royal Challengers Bangalore,M Chinnaswamy Stadium,Royal Challengers Bangalore,field,187,2,5,0,0.3333333333333333,0.6666666666666666,0
572,2015,2015-05-17,Sunrisers Hyderabad,Mumbai Indians,"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,bat,113,114,10,1,0.6666666666666666,0.6666666666666666,0
