match_id,season,date,team1,team2,venue,toss_winner,toss_decision,team1_runs,team2_runs,team1_wickets,team2_wickets,form_team1,form_team2,team1_win
573,2015,2015-05-19,Mumbai Indians,Chennai Super Kings,Wankhede Stadium,Mumbai Indians,bat,187,162,6,10,0.6666666666666666,0.6666666666666666,1
574,2015,2015-05-20,Royal Challengers Bangalore,Rajasthan Royals,Maharashtra Cricket Association Stadium,Royal Challengers Bangalore,bat,180,109,4,10,0.6666666666666666,0.3333333333333333,1
575,2015,2015-05-22,Royal Challengers Bangalore,Chennai Super Kings,JSCA International Stadium Complex,Chennai Super Kings,field,139,140,8,7,1.0,0.3333333333333333,0
576,2015,2015-05-24,Mumbai Indians,Chennai Super Kings,Eden Gardens,Chennai Super Kings,field,202,161,5,8,1.0,0.6666666666666666,1
577,2016,2016-04-09,Mumbai Indians,Rising Pune Supergiants,Wankhede Stadium,Mumbai Indians,bat,121,126,8,1,1.0,0.5,0
578,2016,2016-04-10,Delhi Daredevils,Kolkata Knight Riders,Eden Gardens,Kolkata Knight Riders,field,98,99,10,1,0.3333333333333333,0.3333333333333333,0
579,2016,2016-04-11,Kings XI Punjab,Gujarat Lions,"Punjab Cricket Association IS Bindra Stadium, Mohali",Gujarat Lions,field,161,162,6,5,0.3333333333333333,0.5,0
580,2016,2016-04-12,Royal Challengers Bangalore,Sunrisers Hyderabad,M Chinnaswamy Stadium,Sunrisers Hyderabad,field,227,182,4,6,0.6666666666666666,0.3333333333333333,1
581,2016,2016-04-13,Kolkata Knight Riders,Mumbai Indians,Eden Gardens,Mumbai Indians,field,187,188,5,4,0.3333333333333333,0.6666666666666666,0
582,2016,2016-04-14,Rising Pune Supergiants,Gujarat Lions,Saurashtra Cricket Association Stadium,Rising Pune Supergiants,bat,163,164,5,3,1.0,1.0,0
583,2016,2016-04-15,Kings XI Punjab,Delhi Daredevils,Feroz Shah Kotla,Delhi Daredevils,field,111,113,9,2,0.3333333333333333,0.3333333333333333,0
584,2016,2016-04-16,Sunrisers Hyderabad,Kolkata Knight Riders,"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,bat,142,146,7,2,0.0,0.3333333333333333,0
585,2016,2016-04-16,Mumbai Indians,Gujarat Lions,Wankhede Stadium,Gujarat Lions,field,143,147,8,7,0.6666666666666666,1.0,0
586,2016,2016-04-17,Rising Pune Supergiants,Kings XI Punjab,"Punjab Cricket Association IS Bindra Stadium, Mohali",Rising Pune Supergiants,bat,152,153,7,4,0.5,0.0,0
587,2016,2016-04-17,Royal Challengers Bangalore,Delhi Daredevils,M Chinnaswamy Stadium,Delhi Daredevils,field,191,192,5,3,0.6666666666666666,0.3333333333333333,0
588,2016,2016-04-18,Mumbai Indians,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,field,142,145,6,3,0.3333333333333333,0.0,0
589,2016,2016-04-19,Kings XI Punjab,Kolkata Knight Riders,"Punjab Cricket Association IS Bindra Stadium, Mohali",Kolkata Knight Riders,field,138,141,8,4,0.3333333333333333,0.6666666666666666,0
590,2016,2016-04-20,Royal Challengers Bangalore,Mumbai Indians,Wankhede Stadium,Mumbai Indians,field,170,171,7,4,0.3333333333333333,0.3333333333333333,0
591,2016,2016-04-21,Gujarat Lions,Sunrisers Hyderabad,Saurashtra Cricket Association Stadium,Sunrisers Hyderabad,field,135,137,8,0,1.0,0.3333333333333333,0
592,2016,2016-04-22,Royal Challengers Bangalore,Rising Pune Supergiants,Maharashtra Cricket Association Stadium,Rising Pune Supergiants,field,185,172,3,9,0.3333333333333333,0.3333333333333333,1
593,2016,2016-04-23,Delhi Daredevils,Mumbai Indians,Feroz Shah Kotla,Mumbai Indians,field,164,154,4,7,0.6666666666666666,0.3333333333333333,1
594,2016,2016-04-23,Kings XI Punjab,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,field,143,146,6,5,0.3333333333333333,0.6666666666666666,0
595,2016,2016-04-24,Royal Challengers Bangalore,Gujarat Lions,Saurashtra Cricket Association Stadium,Royal Challengers Bangalore,bat,180,182,2,4,0.3333333333333333,0.6666666666666666,0
596,2016,2016-04-24,Rising Pune Supergiants,Kolkata Knight Riders,Maharashtra Cricket Association Stadium,Kolkata Knight Riders,field,160,162,5,8,0.0,0.6666666666666666,0
597,2016,2016-04-25,Mumbai Indians,Kings XI Punjab,"Punjab Cricket Association IS Bindra Stadium, Mohali",Kings XI Punjab,field,189,164,6,7,0.3333333333333333,0.3333333333333333,1
598,2016,2016-04-26,Sunrisers Hyderabad,Rising Pune Supergiants,"Rajiv Gandhi International Stadium, Uppal",Rising Pune Supergiants,field,118,94,8,3,1.0,0.0,0
599,2016,2016-04-27,Gujarat Lions,Delhi Daredevils,Feroz Shah Kotla,Delhi Daredevils,field,172,171,6,5,0.6666666666666666,1.0,1
600,2016,2016-04-28,Kolkata Knight Riders,Mumbai Indians,Wankhede Stadium,Mumbai Indians,field,174,178,5,4,1.0,0.6666666666666666,0
601,2016,2016-04-29,Rising Pune Supergiants,Gujarat Lions,Maharashtra Cricket Association Stadium,Gujarat Lions,field,195,196,3,7,0.3333333333333333,0.6666666666666666,0
602,2016,2016-04-30,Delhi Daredevils,Kolkata Knight Riders,Feroz Shah Kotla,Kolkata Knight Riders,field,186,159,8,10,0.6666666666666666,0.6666666666666666,1
603,2016,2016-04-30,Sunrisers Hyderabad,Royal Challengers Bangalore,"Rajiv Gandhi International Stadium, Uppal",Royal Challengers Bangalore,field,194,179,5,6,0.6666666666666666,0.3333333333333333,1
604,2016,2016-05-01,Kings XI Punjab,Gujarat Lions,Saurashtra Cricket Association Stadium,Gujarat Lions,field,154,131,10,9,0.0,1.0,1
605,2016,2016-05-01,Rising Pune Supergiants,Mumbai Indians,Maharashtra Cricket Association Stadium,Mumbai Indians,field,159,161,5,2,0.3333333333333333,0.6666666666666666,0
606,2016,2016-05-02,Royal Challengers Bangalore,Kolkata Knight Riders,M Chinnaswamy Stadium,Kolkata Knight Riders,field,185,189,7,5,0.3333333333333333,0.3333333333333333,0
607,2016,2016-05-03,Gujarat Lions,Delhi Daredevils,Saurashtra Cricket Association Stadium,Delhi Daredevils,field,149,150,7,2,0.6666666666666666,0.6666666666666666,0
608,2016,2016-05-04,Kolkata Knight Riders,Kings XI Punjab,Eden Gardens,Kings XI Punjab,field,164,157,3,9,0.3333333333333333,0.3333333333333333,1
609,2016,2016-05-05,Delhi Daredevils,Rising Pune Supergiants,Feroz Shah Kotla,Rising Pune Supergiants,field,162,166,7,3,0.6666666666666666,0.3333333333333333,0
610,2016,2016-05-06,Gujarat Lions,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,field,126,129,6,5,0.3333333333333333,0.6666666666666666,0
611,2016,2016-05-07,Rising Pune Supergiants,Royal Challengers Bangalore,M Chinnaswamy Stadium,Royal Challengers Bangalore,field,191,195,6,3,0.3333333333333333,0.0,0
612,2016,2016-05-07,Kings XI Punjab,Delhi Daredevils,"Punjab Cricket Association IS Bindra Stadium, Mohali",Delhi Daredevils,field,181,172,5,5,0.3333333333333333,0.6666666666666666,1
613,2016,2016-05-08,Sunrisers Hyderabad,Mumbai Indians,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,Mumbai Indians,field,177,92,3,10,0.6666666666666666,1.0,1
614,2016,2016-05-08,Kolkata Knight Riders,Gujarat Lions,Eden Gardens,Gujarat Lions,field,158,164,4,5,0.6666666666666666,0.0,0
615,2016,2016-05-09,Royal Challengers Bangalore,Kings XI Punjab,"Punjab Cricket Association IS Bindra Stadium, Mohali",Kings XI Punjab,field,175,174,6,4,0.3333333333333333,0.6666666666666666,1
616,2016,2016-05-10,Sunrisers Hyderabad,Rising Pune Supergiants,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,Sunrisers Hyderabad,bat,137,133,8,8,1.0,0.3333333333333333,1
617,2016,2016-05-11,Royal Challengers Bangalore,Mumbai Indians,M Chinnaswamy Stadium,Mumbai Indians,field,151,153,4,4,0.6666666666666666,0.6666666666666666,0
618,2016,2016-05-12,Sunrisers Hyderabad,Delhi Daredevils,"Rajiv Gandhi International Stadium, Uppal",Delhi Daredevils,field,146,150,8,3,1.0,0.3333333333333333,0
619,2016,2016-05-13,Mumbai Indians,Kings XI Punjab,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,Mumbai Indians,bat,124,127,9,3,0.6666666666666666,0.3333333333333333,0
620,2016,2016-05-14,Royal Challengers Bangalore,Gujarat Lions,M Chinnaswamy Stadium,Gujarat Lions,field,248,104,3,10,0.6666666666666666,0.3333333333333333,1
621,2016,2016-05-14,Rising Pune Supergiants,Kolkata Knight Riders,Eden Gardens,Rising Pune Supergiants,bat,103,66,6,2,0.3333333333333333,0.6666666666666666,0
622,2016,2016-05-15,Kings XI Punjab,Sunrisers Hyderabad,"Punjab Cricket Association IS Bindra Stadium, Mohali",Kings XI Punjab,bat,179,180,4,3,0.6666666666666666,0.6666666666666666,0
623,2016,2016-05-15,Mumbai Indians,Delhi Daredevils,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,Delhi Daredevils,field,206,126,4,10,0.3333333333333333,0.3333333333333333,1
624,2016,2016-05-16,Kolkata Knight Riders,Royal Challengers Bangalore,Eden Gardens,Royal Challengers Bangalore,field,183,186,5,1,0.6666666666666666,0.6666666666666666,0
625,2016,2016-05-17,Delhi Daredevils,Rising Pune Supergiants,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,Rising Pune Supergiants,field,121,76,6,1,0.3333333333333333,0.0,0
626,2016,2016-05-18,Royal Challengers Bangalore,Kings XI Punjab,M Chinnaswamy Stadium,Kings XI Punjab,field,211,120,3,9,0.6666666666666666,0.3333333333333333,1
627,2016,2016-05-19,Kolkata Knight Riders,Gujarat Lions,Green Park,Gujarat Lions,field,124,125,8,4,0.3333333333333333,0.3333333333333333,0
628,2016,2016-05-20,Sunrisers Hyderabad,Delhi Daredevils,Shaheed Veer Narayan Singh International Stadium,Delhi Daredevils,field,158,161,7,4,0.6666666666666666,0.3333333333333333,0
629,2016,2016-05-21,Kings XI Punjab,Rising Pune Supergiants,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,Kings XI Punjab,bat,172,173,7,6,0.3333333333333333,0.3333333333333333,0
630,2016,2016-05-21,Mumbai Indians,Gujarat Lions,Green Park,Gujarat Lions,field,172,173,8,4,0.6666666666666666,0.6666666666666666,0
631,2016,2016-05-22,Kolkata Knight Riders,Sunrisers Hyderabad,Eden Gardens,Sunrisers Hyderabad,field,171,149,6,8,0.3333333333333333,0.3333333333333333,1
632,2016,2016-05-22,Delhi Daredevils,Royal Challengers Bangalore,Shaheed Veer Narayan Singh International Stadium,Royal Challengers Bangalore,field,138,139,8,4,0.3333333333333333,1.0,0
633,2016,2016-05-24,Gujarat Lions,Royal Challengers Bangalore,M Chinnaswamy Stadium,Royal Challengers Bangalore,field,158,159,10,6,0.6666666666666666,1.0,0
634,2016,2016-05-25,Sunrisers Hyderabad,Kolkata Knight Riders,Feroz Shah Kotla,Kolkata Knight Riders,field,162,140,8,8,0.3333333333333333,0.3333333333333333,1
635,2016,2016-05-27,Gujarat Lions,Sunrisers Hyderabad,Feroz Shah Kotla,Sunrisers Hyderabad,field,162,163,7,6,0.6666666666666666,0.3333333333333333,0
636,2016,2016-05-29,Sunrisers Hyderabad,Royal Challengers Bangalore,M Chinnaswamy Stadium,Sunrisers Hyderabad,bat,208,200,7,7,0.6666666666666666,1.0,1
1,2017,2017-04-05,Sunrisers Hyderabad,Royal Challengers Bangalore,"Rajiv Gandhi International Stadium, Uppal",Royal Challengers Bangalore,field,207,172,4,10,1.0,0.6666666666666666,1
2,2017,2017-04-06,Mumbai Indians,Rising Pune Supergiant,Maharashtra Cricket Association Stadium,Rising Pune Supergiant,field,184,187,8,3,0.3333333333333333,0.5,0
3,2017,2017-04-07,Gujarat Lions,Kolkata Knight Riders,Saurashtra Cricket Association Stadium,Kolkata Knight Riders,field,183,184,4,0,0.3333333333333333,0.3333333333333333,0
4,2017,2017-04-08,Rising Pune Supergiant,Kings XI Punjab,Holkar Cricket Stadium,Kings XI Punjab,field,163,164,6,4,1.0,0.0,0
5,2017,2017-04-08,Royal Challengers Bangalore,Delhi Daredevils,M Chinnaswamy Stadium,Royal Challengers Bangalore,bat,157,142,8,9,0.3333333333333333,0.3333333333333333,1
6,2017,2017-04-09,Gujarat Lions,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,field,135,140,7,1,0.0,1.0,0
7,2017,2017-04-09,Kolkata Knight Riders,Mumbai Indians,Wankhede Stadium,Mumbai Indians,field,178,180,7,6,0.6666666666666666,0.3333333333333333,0
8,2017,2017-04-10,Royal Challengers Bangalore,Kings XI Punjab,Holkar Cricket Stadium,Royal Challengers Bangalore,bat,148,150,4,2,0.3333333333333333,0.3333333333333333,0
9,2017,2017-04-11,Delhi Daredevils,Rising Pune Supergiant,Maharashtra Cricket Association Stadium,Rising Pune Supergiant,field,205,108,4,10,0.3333333333333333,0.5,1
10,2017,2017-04-12,Sunrisers Hyderabad,Mumbai Indians,Wankhede Stadium,Mumbai Indians,field,158,159,8,6,1.0,0.3333333333333333,0
11,2017,2017-04-13,Kings XI Punjab,Kolkata Knight Riders,Eden Gardens,Kolkata Knight Riders,field,170,171,9,2,0.6666666666666666,0.3333333333333333,0
12,2017,2017-04-14,Royal Challengers Bangalore,Mumbai Indians,M Chinnaswamy Stadium,Mumbai Indians,field,142,145,5,6,0.3333333333333333,0.6666666666666666,0
13,2017,2017-04-14,Rising Pune Supergiant,Gujarat Lions,Saurashtra Cricket Association Stadium,Gujarat Lions,field,171,172,8,3,0.3333333333333333,0.0,0
14,2017,2017-04-15,Kolkata Knight Riders,Sunrisers Hyderabad,Eden Gardens,Sunrisers Hyderabad,field,172,155,6,6,0.6666666666666666,0.6666666666666666,1
15,2017,2017-04-15,Delhi Daredevils,Kings XI Punjab,Feroz Shah Kotla,Delhi Daredevils,bat,188,137,6,9,0.3333333333333333,0.6666666666666666,1
16,2017,2017-04-16,Gujarat Lions,Mumbai Indians,Wankhede Stadium,Mumbai Indians,field,176,177,4,4,0.3333333333333333,1.0,0
17,2017,2017-04-16,Rising Pune Supergiant,Royal Challengers Bangalore,M Chinnaswamy Stadium,Royal Challengers Bangalore,field,161,134,8,9,0.0,0.3333333333333333,1
18,2017,2017-04-17,Delhi Daredevils,Kolkata Knight Riders,Feroz Shah Kotla,Delhi Daredevils,bat,168,169,7,6,0.6666666666666666,0.6666666666666666,0
19,2017,2017-04-17,Sunrisers Hyderabad,Kings XI Punjab,"Rajiv Gandhi International Stadium, Uppal",Kings XI Punjab,field,159,154,6,10,0.3333333333333333,0.3333333333333333,1
20,2017,2017-04-18,Royal Challengers Bangalore,Gujarat Lions,Saurashtra Cricket Association Stadium,Gujarat Lions,field,213,192,2,7,0.0,0.3333333333333333,1
21,2017,2017-04-19,Sunrisers Hyderabad,Delhi Daredevils,"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,bat,191,176,4,5,0.3333333333333333,0.6666666666666666,1
22,2017,2017-04-20,Kings XI Punjab,Mumbai Indians,Holkar Cricket Stadium,Mumbai Indians,field,198,199,4,2,0.0,1.0,0
23,2017,2017-04-21,Kolkata Knight Riders,Gujarat Lions,Eden Gardens,Gujarat Lions,field,187,188,5,6,1.0,0.3333333333333333,0
24,2017,2017-04-22,Mumbai Indians,Delhi Daredevils,Wankhede Stadium,Delhi Daredevils,field,142,128,8,7,1.0,0.3333333333333333,1
25,2017,2017-04-22,Sunrisers Hyderabad,Rising Pune Supergiant,Maharashtra Cricket Association Stadium,Rising Pune Supergiant,field,176,179,3,4,0.6666666666666666,0.3333333333333333,0
26,2017,2017-04-23,Kings XI Punjab,Gujarat Lions,Saurashtra Cricket Association Stadium,Gujarat Lions,field,188,162,7,7,0.0,0.3333333333333333,1
27,2017,2017-04-23,Kolkata Knight Riders,Royal Challengers Bangalore,Eden Gardens,Royal Challengers Bangalore,field,131,49,10,10,0.6666666666666666,0.3333333333333333,1
28,2017,2017-04-24,Rising Pune Supergiant,Mumbai Indians,Wankhede Stadium,Mumbai Indians,field,160,157,6,8,0.6666666666666666,1.0,1
29,2017,2017-04-26,Rising Pune Supergiant,Kolkata Knight Riders,Maharashtra Cricket Association Stadium,Kolkata Knight Riders,field,182,184,5,3,1.0,0.6666666666666666,0
30,2017,2017-04-27,Royal Challengers Bangalore,Gujarat Lions,M Chinnaswamy Stadium,Gujarat Lions,field,134,135,10,3,0.3333333333333333,0.3333333333333333,0
31,2017,2017-04-28,Delhi Daredevils,Kolkata Knight Riders,Eden Gardens,Kolkata Knight Riders,field,160,161,6,3,0.0,0.6666666666666666,0
32,2017,2017-04-28,Sunrisers Hyderabad,Kings XI Punjab,"Punjab Cricket Association IS Bindra Stadium, Mohali",Kings XI Punjab,field,207,181,3,9,0.6666666666666666,0.3333333333333333,1
33,2017,2017-04-29,Rising Pune Supergiant,Royal Challengers Bangalore,Maharashtra Cricket Association Stadium,Royal Challengers Bangalore,field,157,96,3,9,0.6666666666666666,0.3333333333333333,1
34,2017,2017-04-29,Gujarat Lions,Mumbai Indians,Saurashtra Cricket Association Stadium,Gujarat Lions,bat,153,153,9,10,0.6666666666666666,0.6666666666666666,0
35,2017,2017-04-30,Delhi Daredevils,Kings XI Punjab,"Punjab Cricket Association IS Bindra Stadium, Mohali",Kings XI Punjab,field,67,68,10,0,0.0,0.3333333333333333,0
36,2017,2017-04-30,Sunrisers Hyderabad,Kolkata Knight Riders,"Rajiv Gandhi International Stadium, Uppal",Kolkata Knight Riders,field,209,161,3,7,0.6666666666666666,1.0,1
37,2017,2017-05-01,Royal Challengers Bangalore,Mumbai Indians,Wankhede Stadium,Royal Challengers Bangalore,bat,162,165,8,6,0.0,0.6666666666666666,0
38,2017,2017-05-01,Gujarat Lions,Rising Pune Supergiant,Maharashtra Cricket Association Stadium,Rising Pune Supergiant,field,161,167,10,5,0.3333333333333333,0.6666666666666666,0
39,2017,2017-05-02,Sunrisers Hyderabad,Delhi Daredevils,Feroz Shah Kotla,Delhi Daredevils,field,185,189,3,4,0.6666666666666666,0.0,0
40,2017,2017-05-03,Kolkata Knight Riders,Rising Pune Supergiant,Eden Gardens,Rising Pune Supergiant,field,155,158,8,6,0.6666666666666666,0.6666666666666666,0
41,2017,2017-05-04,Gujarat Lions,Delhi Daredevils,Feroz Shah Kotla,Delhi Daredevils,field,208,214,7,3,0.3333333333333333,0.3333333333333333,0
42,2017,2017-05-05,Kings XI Punjab,Royal Challengers Bangalore,M Chinnaswamy Stadium,Royal Challengers Bangalore,field,138,119,7,10,0.6666666666666666,0.0,1
43,2017,2017-05-06,Rising Pune Supergiant,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,field,148,136,8,9,1.0,0.6666666666666666,1
44,2017,2017-05-06,Mumbai Indians,Delhi Daredevils,Feroz Shah Kotla,Delhi Daredevils,field,212,66,3,10,0.6666666666666666,0.6666666666666666,1
45,2017,2017-05-07,Royal Challengers Bangalore,Kolkata Knight Riders,M Chinnaswamy Stadium,Kolkata Knight Riders,field,158,159,6,4,0.0,0.3333333333333333,0
46,2017,2017-05-07,Kings XI Punjab,Gujarat Lions,"Punjab Cricket Association IS Bindra Stadium, Mohali",Gujarat Lions,field,189,192,3,4,0.6666666666666666,0.0,0
47,2017,2017-05-08,Mumbai Indians,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal",Mumbai Indians,bat,138,140,7,3,1.0,0.3333333333333333,0
48,2017,2017-05-09,Kings XI Punjab,Kolkata Knight Riders,"Punjab Cricket Association IS Bindra Stadium, Mohali",Kolkata Knight Riders,field,167,153,6,6,0.6666666666666666,0.3333333333333333,1
49,2017,2017-05-10,Gujarat Lions,Delhi Daredevils,Green Park,Delhi Daredevils,field,195,197,5,8,0.3333333333333333,0.6666666666666666,0
50,2017,2017-05-11,Kings XI Punjab,Mumbai Indians,Wankhede Stadium,Mumbai Indians,field,230,223,3,6,0.6666666666666666,0.6666666666666666,1
51,2017,2017-05-12,Delhi Daredevils,Rising Pune Supergiant,Feroz Shah Kotla,Delhi Daredevils,bat,168,161,8,7,0.6666666666666666,1.0,1
52,2017,2017-05-13,Gujarat Lions,Sunrisers Hyderabad,Green Park,Sunrisers Hyderabad,field,154,158,10,2,0.3333333333333333,0.3333333333333333,0
53,2017,2017-05-13,Mumbai Indians,Kolkata Knight Riders,Eden Gardens,Kolkata Knight Riders,field,173,164,5,8,0.3333333333333333,0.3333333333333333,1
54,2017,2017-05-14,Kings XI Punjab,Rising Pune Supergiant,Maharashtra Cricket Association Stadium,Rising Pune Supergiant,field,73,78,10,1,0.6666666666666666,0.6666666666666666,0
55,2017,2017-05-14,Royal Challengers Bangalore,Delhi Daredevils,Feroz Shah Kotla,Royal Challengers Bangalore,bat,161,151,6,10,0.0,0.6666666666666666,1
56,2017,2017-05-16,Rising Pune Supergiant,Mumbai Indians,Wankhede Stadium,Mumbai Indians,field,162,142,4,9,0.6666666666666666,0.3333333333333333,1
57,2017,2017-05-17,Sunrisers Hyderabad,Kolkata Knight Riders,M Chinnaswamy Stadium,Kolkata Knight Riders,field,128,48,7,3,0.6666666666666666,0.3333333333333333,0
58,2017,2017-05-19,Kolkata Knight Riders,Mumbai Indians,M Chinnaswamy Stadium,Mumbai Indians,field,107,111,10,4,0.3333333333333333,0.3333333333333333,0
59,2017,2017-05-21,Mumbai Indians,Rising Pune Supergiant,"Rajiv Gandhi International Stadium, Uppal",Mumbai Indians,bat,129,128,8,6,0.6666666666666666,0.6666666666666666,1
